Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Correlate
3794,7/6/2020,8:00 AM,Gujarat,-,-,25892,1943,36037,1
3795,7/6/2020,8:00 AM,Haryana,-,-,12944,265,17005,1
3796,7/6/2020,8:00 AM,Himachal Pradesh,-,-,737,11,1063,1
3797,7/6/2020,8:00 AM,Jammu and Kashmir,-,-,5255,132,8429,1
3798,7/6/2020,8:00 AM,Jharkhand,-,-,2045,19,2781,1
3799,7/6/2020,8:00 AM,Karnataka,-,-,9847,372,23474,1
3800,7/6/2020,8:00 AM,Kerala,-,-,3174,25,5429,1
3801,7/6/2020,8:00 AM,Ladakh,-,-,826,1,1005,1
3802,7/6/2020,8:00 AM,Madhya Pradesh,-,-,11411,608,14930,1
3803,7/6/2020,8:00 AM,Maharashtra,-,-,111740,8822,206619,1
3804,7/6/2020,8:00 AM,Manipur,-,-,688,0,1366,1
3805,7/6/2020,8:00 AM,Meghalaya,-,-,43,1,62,0
3806,7/6/2020,8:00 AM,Mizoram,-,-,130,0,186,1
3807,7/6/2020,8:00 AM,Nagaland,-,-,231,0,590,1
3808,7/6/2020,8:00 AM,Odisha,-,-,6224,36,9070,1
3809,7/6/2020,8:00 AM,Puducherry,-,-,331,12,802,1
3810,7/6/2020,8:00 AM,Punjab,-,-,4408,164,6283,1
3811,7/6/2020,8:00 AM,Rajasthan,-,-,15928,456,20164,1
3812,7/6/2020,8:00 AM,Sikkim,-,-,61,0,123,1
3813,7/6/2020,8:00 AM,Tamil Nadu,-,-,62778,1510,111151,1
3814,7/6/2020,8:00 AM,Telengana,-,-,12703,295,23902,1
3815,7/6/2020,8:00 AM,Tripura,-,-,1202,1,1568,1
3816,7/6/2020,8:00 AM,Uttarakhand,-,-,2524,42,3124,1
3817,7/6/2020,8:00 AM,Uttar Pradesh,-,-,18761,785,27707,1
3818,7/6/2020,8:00 AM,West Bengal,-,-,14711,757,22126,1
3819,7/6/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,4913,1
3820,7/7/2020,8:00 AM,Andaman and Nicobar Islands,-,-,74,0,141,1
3821,7/7/2020,8:00 AM,Andhra Pradesh,-,-,8920,239,20019,1
3822,7/7/2020,8:00 AM,Arunachal Pradesh,-,-,92,2,270,1
3823,7/7/2020,8:00 AM,Assam,-,-,7882,14,12160,1
3824,7/7/2020,8:00 AM,Bihar,-,-,8997,97,12125,1
3825,7/7/2020,8:00 AM,Chandigarh,-,-,401,6,489,1
3826,7/7/2020,8:00 AM,Chhattisgarh,-,-,2667,14,3305,1
3827,7/7/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,114,0,297,1
3828,7/7/2020,8:00 AM,Delhi,-,-,72088,3115,100823,1
3829,7/7/2020,8:00 AM,Goa,-,-,1061,7,1813,1
3830,7/7/2020,8:00 AM,Gujarat,-,-,26315,1960,36772,1
3831,7/7/2020,8:00 AM,Haryana,-,-,13335,276,17504,1
3832,7/7/2020,8:00 AM,Himachal Pradesh,-,-,763,11,1077,1
3833,7/7/2020,8:00 AM,Jammu and Kashmir,-,-,5318,138,8675,1
3834,7/7/2020,8:00 AM,Jharkhand,-,-,2068,20,2847,1
3835,7/7/2020,8:00 AM,Karnataka,-,-,10527,401,25317,1
3836,7/7/2020,8:00 AM,Kerala,-,-,3341,27,5622,1
3837,7/7/2020,8:00 AM,Ladakh,-,-,836,1,1005,1
3838,7/7/2020,8:00 AM,Madhya Pradesh,-,-,11579,617,15284,1
3839,7/7/2020,8:00 AM,Maharashtra,-,-,115262,9026,211987,1
3840,7/7/2020,8:00 AM,Manipur,-,-,734,0,1390,1
3841,7/7/2020,8:00 AM,Meghalaya,-,-,43,1,80,0
3842,7/7/2020,8:00 AM,Mizoram,-,-,133,0,197,1
3843,7/7/2020,8:00 AM,Nagaland,-,-,243,0,625,1
3844,7/7/2020,8:00 AM,Odisha,-,-,6486,38,9526,1
3845,7/7/2020,8:00 AM,Puducherry,-,-,331,12,802,1
3846,7/7/2020,8:00 AM,Punjab,-,-,4494,169,6491,1
3847,7/7/2020,8:00 AM,Rajasthan,-,-,16278,461,20688,1
3848,7/7/2020,8:00 AM,Sikkim,-,-,65,0,125,1
3849,7/7/2020,8:00 AM,Tamil Nadu,-,-,66571,1571,114978,1
3850,7/7/2020,8:00 AM,Telengana,-,-,14781,306,25733,1
3851,7/7/2020,8:00 AM,Tripura,-,-,1219,1,1680,1
3852,7/7/2020,8:00 AM,Uttarakhand,-,-,2586,42,3161,1
3853,7/7/2020,8:00 AM,Uttar Pradesh,-,-,19109,809,28636,1
3854,7/7/2020,8:00 AM,West Bengal,-,-,15235,779,22987,1
3855,7/7/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,5034,1
3856,7/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,75,0,147,1
3857,7/8/2020,8:00 AM,Andhra Pradesh,-,-,9745,252,21197,1
3858,7/8/2020,8:00 AM,Arunachal Pradesh,-,-,105,2,276,1
3859,7/8/2020,8:00 AM,Assam,-,-,8329,14,12522,1
3860,7/8/2020,8:00 AM,Bihar,-,-,9284,104,12570,1
3861,7/8/2020,8:00 AM,Chandigarh,-,-,401,7,494,1
3862,7/8/2020,8:00 AM,Chhattisgarh,-,-,2751,14,3415,1
3863,7/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,183,0,405,1
3864,7/8/2020,8:00 AM,Delhi,-,-,74217,3165,102831,1
3865,7/8/2020,8:00 AM,Goa,-,-,1156,8,1903,1
3866,7/8/2020,8:00 AM,Gujarat,-,-,26720,1977,37550,1
3867,7/8/2020,8:00 AM,Haryana,-,-,13645,279,17999,1
3868,7/8/2020,8:00 AM,Himachal Pradesh,-,-,790,11,1083,1
3869,7/8/2020,8:00 AM,Jammu and Kashmir,-,-,5399,143,8931,1
3870,7/8/2020,8:00 AM,Jharkhand,-,-,2104,22,2996,1
3871,7/8/2020,8:00 AM,Karnataka,-,-,11098,416,26815,1
3872,7/8/2020,8:00 AM,Kerala,-,-,3452,27,5894,1
3873,7/8/2020,8:00 AM,Ladakh,-,-,836,1,1041,1
3874,7/8/2020,8:00 AM,Madhya Pradesh,-,-,11768,622,15627,1
3875,7/8/2020,8:00 AM,Maharashtra,-,-,118558,9250,217121,1
3876,7/8/2020,8:00 AM,Manipur,-,-,771,0,1430,1
3877,7/8/2020,8:00 AM,Meghalaya,-,-,43,1,80,0
3878,7/8/2020,8:00 AM,Mizoram,-,-,133,0,197,1
3879,7/8/2020,8:00 AM,Nagaland,-,-,243,0,625,1
3880,7/8/2020,8:00 AM,Odisha,-,-,6703,42,10097,1
3881,7/8/2020,8:00 AM,Puducherry,-,-,434,14,930,1
3882,7/8/2020,8:00 AM,Punjab,-,-,4554,175,6749,1
3883,7/8/2020,8:00 AM,Rajasthan,-,-,16575,472,21404,1
3884,7/8/2020,8:00 AM,Sikkim,-,-,70,0,125,1
3885,7/8/2020,8:00 AM,Tamil Nadu,-,-,71116,1636,118594,1
3886,7/8/2020,8:00 AM,Telengana,-,-,16287,313,27612,1
3887,7/8/2020,8:00 AM,Tripura,-,-,1248,1,1704,1
3888,7/8/2020,8:00 AM,Uttarakhand,-,-,2621,43,3230,1
3889,7/8/2020,8:00 AM,Uttar Pradesh,-,-,19627,827,29968,1
3890,7/8/2020,8:00 AM,West Bengal,-,-,15790,804,23837,1
3891,7/8/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,5018,1
3892,7/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,77,0,149,1
3893,7/9/2020,8:00 AM,Andhra Pradesh,-,-,11101,264,22259,1
3894,7/9/2020,8:00 AM,Arunachal Pradesh,-,-,109,2,287,1
3895,7/9/2020,8:00 AM,Assam,-,-,8729,16,13336,1
3896,7/9/2020,8:00 AM,Bihar,-,-,9554,107,13189,1
3897,7/9/2020,8:00 AM,Chandigarh,-,-,402,7,513,1
3898,7/9/2020,8:00 AM,Chhattisgarh,-,-,2835,14,3525,1
3899,7/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,184,0,408,1
3900,7/9/2020,8:00 AM,Delhi,-,-,78199,3213,104864,1
3901,7/9/2020,8:00 AM,Goa,-,-,1207,8,2039,1
3902,7/9/2020,8:00 AM,Gujarat,-,-,27289,1993,38333,1
3903,7/9/2020,8:00 AM,Haryana,-,-,14106,282,18690,1
3904,7/9/2020,8:00 AM,Himachal Pradesh,-,-,833,11,1101,1
3905,7/9/2020,8:00 AM,Jammu and Kashmir,-,-,5567,149,9261,1
3906,7/9/2020,8:00 AM,Jharkhand,-,-,2170,22,3096,1
3907,7/9/2020,8:00 AM,Karnataka,-,-,11876,470,28877,1
3908,7/9/2020,8:00 AM,Kerala,-,-,3559,27,6195,1
3909,7/9/2020,8:00 AM,Ladakh,-,-,836,1,1041,1
3910,7/9/2020,8:00 AM,Madhya Pradesh,-,-,11987,629,16036,1
3911,7/9/2020,8:00 AM,Maharashtra,-,-,123192,9448,223724,1
3912,7/9/2020,8:00 AM,Manipur,-,-,793,0,1435,1
3913,7/9/2020,8:00 AM,Meghalaya,-,-,43,1,80,0
3914,7/9/2020,8:00 AM,Mizoram,-,-,133,0,197,1
3915,7/9/2020,8:00 AM,Nagaland,-,-,304,0,657,1
3916,7/9/2020,8:00 AM,Odisha,-,-,7006,48,10624,1
3917,7/9/2020,8:00 AM,Puducherry,-,-,480,14,1008,1
3918,7/9/2020,8:00 AM,Punjab,-,-,4828,178,6907,1
3919,7/9/2020,8:00 AM,Rajasthan,-,-,16866,482,22063,1
3920,7/9/2020,8:00 AM,Sikkim,-,-,71,0,133,1
3921,7/9/2020,8:00 AM,Tamil Nadu,-,-,74167,1700,122350,1
3922,7/9/2020,8:00 AM,Telengana,-,-,17279,324,29536,1
3923,7/9/2020,8:00 AM,Tripura,-,-,1324,1,1761,1
3924,7/9/2020,8:00 AM,Uttarakhand,-,-,2650,46,3258,1
3925,7/9/2020,8:00 AM,Uttar Pradesh,-,-,20331,845,31156,1
3926,7/9/2020,8:00 AM,West Bengal,-,-,16291,827,24823,1
3927,7/9/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,4385,1
3928,7/10/2020,8:00 AM,Andaman and Nicobar Islands,-,-,83,0,151,1
3929,7/10/2020,8:00 AM,Andhra Pradesh,-,-,12154,277,23814,1
3930,7/10/2020,8:00 AM,Arunachal Pradesh,-,-,120,2,302,1
3931,7/10/2020,8:00 AM,Assam,-,-,8729,22,14032,1
3932,7/10/2020,8:00 AM,Bihar,-,-,9816,115,13944,1
3933,7/10/2020,8:00 AM,Chandigarh,-,-,403,7,523,1
3934,7/10/2020,8:00 AM,Chhattisgarh,-,-,2903,15,3675,1
3935,7/10/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,189,0,411,1
3936,7/10/2020,8:00 AM,Delhi,-,-,82226,3258,107051,1
3937,7/10/2020,8:00 AM,Goa,-,-,1273,9,2151,1
3938,7/10/2020,8:00 AM,Gujarat,-,-,27718,2008,39194,1
3939,7/10/2020,8:00 AM,Haryana,-,-,14510,287,19369,1
3940,7/10/2020,8:00 AM,Himachal Pradesh,-,-,846,11,1140,1
3941,7/10/2020,8:00 AM,Jammu and Kashmir,-,-,5695,154,9501,1
3942,7/10/2020,8:00 AM,Jharkhand,-,-,2208,23,3246,1
3943,7/10/2020,8:00 AM,Karnataka,-,-,12833,486,31105,1
3944,7/10/2020,8:00 AM,Kerala,-,-,3708,27,6534,1
3945,7/10/2020,8:00 AM,Ladakh,-,-,915,1,1055,1
3946,7/10/2020,8:00 AM,Madhya Pradesh,-,-,12232,634,16341,1
3947,7/10/2020,8:00 AM,Maharashtra,-,-,127259,9667,230599,1
3948,7/10/2020,8:00 AM,Manipur,-,-,799,0,1450,1
3949,7/10/2020,8:00 AM,Meghalaya,-,-,66,2,113,1
3950,7/10/2020,8:00 AM,Mizoram,-,-,133,0,197,1
3951,7/10/2020,8:00 AM,Nagaland,-,-,304,0,673,1
3952,7/10/2020,8:00 AM,Odisha,-,-,7407,52,11201,1
3953,7/10/2020,8:00 AM,Puducherry,-,-,584,14,1151,1
3954,7/10/2020,8:00 AM,Punjab,-,-,4945,183,7140,1
3955,7/10/2020,8:00 AM,Rajasthan,-,-,17070,491,22563,1
3956,7/10/2020,8:00 AM,Sikkim,-,-,72,0,134,1
3957,7/10/2020,8:00 AM,Tamil Nadu,-,-,78161,1765,126581,1
3958,7/10/2020,8:00 AM,Telengana,-,-,18192,331,30946,1
3959,7/10/2020,8:00 AM,Tripura,-,-,1338,1,1776,1
3960,7/10/2020,8:00 AM,Uttarakhand,-,-,2672,46,3305,1
3961,7/10/2020,8:00 AM,Uttar Pradesh,-,-,21127,862,32362,1
3962,7/10/2020,8:00 AM,West Bengal,-,-,16826,854,25911,1
3963,7/10/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,4161,1
3964,7/11/2020,8:00 AM,Andaman and Nicobar Islands,-,-,92,0,156,1
3965,7/11/2020,8:00 AM,Andhra Pradesh,-,-,13194,292,25422,1
3966,7/11/2020,8:00 AM,Arunachal Pradesh,-,-,120,2,335,1
3967,7/11/2020,8:00 AM,Assam,-,-,9147,27,14600,1
3968,7/11/2020,8:00 AM,Bihar,-,-,10109,119,14575,1
3969,7/11/2020,8:00 AM,Chandigarh,-,-,408,7,539,1
3970,7/11/2020,8:00 AM,Chhattisgarh,-,-,3028,17,3767,1
3971,7/11/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,211,0,459,1
3972,7/11/2020,8:00 AM,Delhi,-,-,84694,3300,109140,1
3973,7/11/2020,8:00 AM,Goa,-,-,1347,9,2251,1
3974,7/11/2020,8:00 AM,Gujarat,-,-,28147,2022,40069,1
3975,7/11/2020,8:00 AM,Haryana,-,-,14904,290,19934,1
3976,7/11/2020,8:00 AM,Himachal Pradesh,-,-,883,11,1171,1
3977,7/11/2020,8:00 AM,Jammu and Kashmir,-,-,5786,159,9888,1
3978,7/11/2020,8:00 AM,Jharkhand,-,-,2224,23,3419,1
3979,7/11/2020,8:00 AM,Karnataka,-,-,13836,543,33418,1
3980,7/11/2020,8:00 AM,Kerala,-,-,3820,27,6950,1
3981,7/11/2020,8:00 AM,Ladakh,-,-,917,1,1064,1
3982,7/11/2020,8:00 AM,Madhya Pradesh,-,-,12481,638,16657,1
3983,7/11/2020,8:00 AM,Maharashtra,-,-,132625,9893,238461,1
3984,7/11/2020,8:00 AM,Manipur,-,-,832,0,1582,1
3985,7/11/2020,8:00 AM,Meghalaya,-,-,66,2,207,1
3986,7/11/2020,8:00 AM,Mizoram,-,-,143,0,226,1
3987,7/11/2020,8:00 AM,Nagaland,-,-,304,0,732,1
3988,7/11/2020,8:00 AM,Odisha,-,-,7972,56,11956,1
3989,7/11/2020,8:00 AM,Puducherry,-,-,637,17,1272,1
3990,7/11/2020,8:00 AM,Punjab,-,-,5017,187,7357,1
3991,7/11/2020,8:00 AM,Rajasthan,-,-,17620,497,23174,1
3992,7/11/2020,8:00 AM,Sikkim,-,-,80,0,134,1
3993,7/11/2020,8:00 AM,Tamil Nadu,-,-,82324,1829,130261,1
3994,7/11/2020,8:00 AM,Telengana,-,-,19205,339,32224,1
3995,7/11/2020,8:00 AM,Tripura,-,-,1372,1,1918,1
3996,7/11/2020,8:00 AM,Uttarakhand,-,-,2706,46,3373,1
3997,7/11/2020,8:00 AM,Uttar Pradesh,-,-,21787,889,33700,1
3998,7/11/2020,8:00 AM,West Bengal,-,-,17348,880,27109,1
3999,7/11/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,3416,1
4000,7/12/2020,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163,1
4001,7/12/2020,8:00 AM,Andhra Pradesh,-,-,14393,309,27235,1
4002,7/12/2020,8:00 AM,Arunachal Pradesh,-,-,125,2,341,1
4003,7/12/2020,8:00 AM,Assam,-,-,9150,35,15536,1
4004,7/12/2020,8:00 AM,Bihar,-,-,10685,131,15373,1
4005,7/12/2020,8:00 AM,Chandigarh,-,-,413,7,555,1
4006,7/12/2020,8:00 AM,Chhattisgarh,-,-,3070,17,3897,1
4007,7/12/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,226,0,471,1
4008,7/12/2020,8:00 AM,Delhi,-,-,87692,3334,110921,1
4009,7/12/2020,8:00 AM,Goa,-,-,1428,12,2368,1
4010,7/12/2020,8:00 AM,Gujarat,-,-,28649,2032,40941,1
4011,7/12/2020,8:00 AM,Haryana,-,-,15394,297,20582,1
4012,7/12/2020,8:00 AM,Himachal Pradesh,-,-,908,11,1182,1
4013,7/12/2020,8:00 AM,Jammu and Kashmir,-,-,5895,169,10156,1
4014,7/12/2020,8:00 AM,Jharkhand,-,-,2243,23,3613,1
4015,7/12/2020,8:00 AM,Karnataka,-,-,14716,613,36216,1
4016,7/12/2020,8:00 AM,Kerala,-,-,3963,29,7438,1
4017,7/12/2020,8:00 AM,Ladakh,-,-,928,1,1077,1
4018,7/12/2020,8:00 AM,Madhya Pradesh,-,-,12679,644,17201,1
4019,7/12/2020,8:00 AM,Maharashtra,-,-,136985,10116,246600,1
4020,7/12/2020,8:00 AM,Manipur,-,-,843,0,1593,1
4021,7/12/2020,8:00 AM,Meghalaya,-,-,66,2,207,1
4022,7/12/2020,8:00 AM,Mizoram,-,-,150,0,227,1
4023,7/12/2020,8:00 AM,Nagaland,-,-,313,0,748,1
4024,7/12/2020,8:00 AM,Odisha,-,-,8360,61,12526,1
4025,7/12/2020,8:00 AM,Puducherry,-,-,690,18,1337,1
4026,7/12/2020,8:00 AM,Punjab,-,-,5040,195,7587,1
4027,7/12/2020,8:00 AM,Rajasthan,-,-,17869,503,23748,1
4028,7/12/2020,8:00 AM,Sikkim,-,-,80,0,151,1
4029,7/12/2020,8:00 AM,Tamil Nadu,-,-,85915,1898,134226,1
4030,7/12/2020,8:00 AM,Telengana,-,-,20919,348,33402,1
4031,7/12/2020,8:00 AM,Tripura,-,-,1375,2,1949,1
4032,7/12/2020,8:00 AM,Uttarakhand,-,-,2718,46,3417,1
4033,7/12/2020,8:00 AM,Uttar Pradesh,-,-,22689,913,35092,1
4034,7/12/2020,8:00 AM,West Bengal,-,-,17959,906,28453,1
4035,7/12/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,3024,1
4036,7/13/2020,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163,1
4037,7/13/2020,8:00 AM,Andhra Pradesh,-,-,15412,328,29168,1
4038,7/13/2020,8:00 AM,Arunachal Pradesh,-,-,138,2,359,1
4039,7/13/2020,8:00 AM,Assam,-,-,10426,35,16071,1
4040,7/13/2020,8:00 AM,Bihar,-,-,11498,143,16642,1
4041,7/13/2020,8:00 AM,Chandigarh,-,-,417,8,559,1
4042,7/13/2020,8:00 AM,Chhattisgarh,-,-,3153,19,4059,1
4043,7/13/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,245,0,479,1
4044,7/13/2020,8:00 AM,Delhi,-,-,89968,3371,112494,1
4045,7/13/2020,8:00 AM,Goa,-,-,1487,14,2453,1
4046,7/13/2020,8:00 AM,Gujarat,-,-,29162,2045,41820,1
4047,7/13/2020,8:00 AM,Haryana,-,-,15983,301,21240,1
4048,7/13/2020,8:00 AM,Himachal Pradesh,-,-,929,11,1213,1
4049,7/13/2020,8:00 AM,Jammu and Kashmir,-,-,5979,179,10513,1
4050,7/13/2020,8:00 AM,Jharkhand,-,-,2308,30,3756,1
4051,7/13/2020,8:00 AM,Karnataka,-,-,15409,684,38843,1
4052,7/13/2020,8:00 AM,Kerala,-,-,4095,31,7873,1
4053,7/13/2020,8:00 AM,Ladakh,-,-,928,1,1086,1
4054,7/13/2020,8:00 AM,Madhya Pradesh,-,-,12876,653,17632,1
4055,7/13/2020,8:00 AM,Maharashtra,-,-,140325,10289,254427,1
4056,7/13/2020,8:00 AM,Manipur,-,-,896,0,1609,1
4057,7/13/2020,8:00 AM,Meghalaya,-,-,66,2,306,1
4058,7/13/2020,8:00 AM,Mizoram,-,-,150,0,231,1
4059,7/13/2020,8:00 AM,Nagaland,-,-,327,0,774,1
4060,7/13/2020,8:00 AM,Odisha,-,-,8750,64,13121,1
4061,7/13/2020,8:00 AM,Puducherry,-,-,739,18,1418,1
4062,7/13/2020,8:00 AM,Punjab,-,-,5392,199,7821,1
4063,7/13/2020,8:00 AM,Rajasthan,-,-,18103,510,24392,1
4064,7/13/2020,8:00 AM,Sikkim,-,-,81,0,153,1
4065,7/13/2020,8:00 AM,Tamil Nadu,-,-,89532,1966,138470,1
4066,7/13/2020,8:00 AM,Telengana,-,-,22482,356,34671,1
4067,7/13/2020,8:00 AM,Tripura,-,-,1421,2,2054,1
4068,7/13/2020,8:00 AM,Uttarakhand,-,-,2786,47,3537,1
4069,7/13/2020,8:00 AM,Uttar Pradesh,-,-,23334,934,36476,1
4070,7/13/2020,8:00 AM,West Bengal,-,-,18581,932,30013,1
4071,7/13/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,2358,1
4072,7/14/2020,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166,1
4073,7/14/2020,8:00 AM,Andhra Pradesh,-,-,16464,365,31103,1
4074,7/14/2020,8:00 AM,Arunachal Pradesh,-,-,145,2,387,1
4075,7/14/2020,8:00 AM,Assam,-,-,10894,36,16806,1
4076,7/14/2020,8:00 AM,Bihar,-,-,12317,160,17959,1
4077,7/14/2020,8:00 AM,Chandigarh,-,-,423,8,588,1
4078,7/14/2020,8:00 AM,Chhattisgarh,-,-,3202,19,4217,1
4079,7/14/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,268,1,495,1
4080,7/14/2020,8:00 AM,Delhi,-,-,91312,3411,113740,1
4081,7/14/2020,8:00 AM,Goa,-,-,1540,17,2583,1
4082,7/14/2020,8:00 AM,Gujarat,-,-,29770,2055,42722,1
4083,7/14/2020,8:00 AM,Haryana,-,-,16602,308,21894,1
4084,7/14/2020,8:00 AM,Himachal Pradesh,-,-,940,11,1243,1
4085,7/14/2020,8:00 AM,Jammu and Kashmir,-,-,6095,187,10827,1
4086,7/14/2020,8:00 AM,Jharkhand,-,-,2351,33,3898,1
4087,7/14/2020,8:00 AM,Karnataka,-,-,16248,757,41581,1
4088,7/14/2020,8:00 AM,Kerala,-,-,4257,33,8322,1
4089,7/14/2020,8:00 AM,Ladakh,-,-,946,1,1093,1
4090,7/14/2020,8:00 AM,Madhya Pradesh,-,-,13208,663,18207,1
4091,7/14/2020,8:00 AM,Maharashtra,-,-,144507,10482,260924,1
4092,7/14/2020,8:00 AM,Manipur,-,-,970,0,1626,1
4093,7/14/2020,8:00 AM,Meghalaya,-,-,66,2,318,1
4094,7/14/2020,8:00 AM,Mizoram,-,-,151,0,233,1
4095,7/14/2020,8:00 AM,Nagaland,-,-,340,0,845,1
4096,7/14/2020,8:00 AM,Odisha,-,-,9255,70,13737,1
4097,7/14/2020,8:00 AM,Puducherry,-,-,785,18,1468,1
4098,7/14/2020,8:00 AM,Punjab,-,-,5586,204,8178,1
4099,7/14/2020,8:00 AM,Rajasthan,-,-,18630,525,24936,1
4100,7/14/2020,8:00 AM,Sikkim,-,-,86,0,192,1
4101,7/14/2020,8:00 AM,Tamil Nadu,-,-,92567,2032,142798,1
4102,7/14/2020,8:00 AM,Telengana,-,-,23679,365,36221,1
4103,7/14/2020,8:00 AM,Tripura,-,-,1475,2,2080,1
4104,7/14/2020,8:00 AM,Uttarakhand,-,-,2856,49,3608,1
4105,7/14/2020,8:00 AM,Uttar Pradesh,-,-,24203,955,38130,1
4106,7/14/2020,8:00 AM,West Bengal,-,-,19213,956,31448,1
4107,7/14/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,2179,1
4108,7/15/2020,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166,1
4109,7/15/2020,8:00 AM,Andhra Pradesh,-,-,17467,408,33019,1
4110,7/15/2020,8:00 AM,Arunachal Pradesh,-,-,153,3,462,1
4111,7/15/2020,8:00 AM,Assam,-,-,11416,40,17807,1
4112,7/15/2020,8:00 AM,Bihar,-,-,12849,174,19284,1
4113,7/15/2020,8:00 AM,Chandigarh,-,-,446,10,600,1
4114,7/15/2020,8:00 AM,Chhattisgarh,-,-,3275,20,4379,1
4115,7/15/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,310,1,520,1
4116,7/15/2020,8:00 AM,Delhi,-,-,93236,3446,115346,1
4117,7/15/2020,8:00 AM,Goa,-,-,1607,18,2753,1
4118,7/15/2020,8:00 AM,Gujarat,-,-,30503,2069,43637,1
4119,7/15/2020,8:00 AM,Haryana,-,-,17090,312,22628,1
4120,7/15/2020,8:00 AM,Himachal Pradesh,-,-,951,11,1309,1
4121,7/15/2020,8:00 AM,Jammu and Kashmir,-,-,6223,195,11173,1
4122,7/15/2020,8:00 AM,Jharkhand,-,-,2427,36,4091,1
4123,7/15/2020,8:00 AM,Karnataka,-,-,17390,842,44077,1
4124,7/15/2020,8:00 AM,Kerala,-,-,4438,34,8930,1
4125,7/15/2020,8:00 AM,Ladakh,-,-,946,1,1093,1
4126,7/15/2020,8:00 AM,Madhya Pradesh,-,-,13575,673,19005,1
4127,7/15/2020,8:00 AM,Maharashtra,-,-,149007,10695,267665,1
4128,7/15/2020,8:00 AM,Manipur,-,-,970,0,1672,1
4129,7/15/2020,8:00 AM,Meghalaya,-,-,66,2,318,1
4130,7/15/2020,8:00 AM,Mizoram,-,-,159,0,238,1
4131,7/15/2020,8:00 AM,Nagaland,-,-,346,0,896,1
4132,7/15/2020,8:00 AM,Odisha,-,-,9864,74,14280,1
4133,7/15/2020,8:00 AM,Puducherry,-,-,829,18,1531,1
4134,7/15/2020,8:00 AM,Punjab,-,-,5663,213,8511,1
4135,7/15/2020,8:00 AM,Rajasthan,-,-,19161,525,25571,1
4136,7/15/2020,8:00 AM,Sikkim,-,-,87,0,209,1
4137,7/15/2020,8:00 AM,Tamil Nadu,-,-,97310,2099,147324,1
4138,7/15/2020,8:00 AM,Telengana,-,-,24840,375,37745,1
4139,7/15/2020,8:00 AM,Tripura,-,-,1538,2,2170,1
4140,7/15/2020,8:00 AM,Uttarakhand,-,-,2867,50,3686,1
4141,7/15/2020,8:00 AM,Uttar Pradesh,-,-,24983,983,39724,1
4142,7/15/2020,8:00 AM,West Bengal,-,-,19931,980,32838,1
4143,7/15/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,1524,1
4144,7/16/2020,8:00 AM,Andaman and Nicobar Islands,-,-,130,0,176,1
4145,7/16/2020,8:00 AM,Andhra Pradesh,-,-,18378,452,35451,1
4146,7/16/2020,8:00 AM,Arunachal Pradesh,-,-,153,3,462,1
4147,7/16/2020,8:00 AM,Assam,-,-,12173,46,18666,1
4148,7/16/2020,8:00 AM,Bihar,-,-,13462,180,20612,1
4149,7/16/2020,8:00 AM,Chandigarh,-,-,459,11,625,1
4150,7/16/2020,8:00 AM,Chhattisgarh,-,-,3324,20,4539,1
4151,7/16/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,357,2,539,1
4152,7/16/2020,8:00 AM,Delhi,-,-,95699,3487,116993,1
4153,7/16/2020,8:00 AM,Goa,-,-,1674,18,2951,1
4154,7/16/2020,8:00 AM,Gujarat,-,-,31286,2079,44552,1
4155,7/16/2020,8:00 AM,Haryana,-,-,17667,319,23306,1
4156,7/16/2020,8:00 AM,Himachal Pradesh,-,-,979,11,1341,1
4157,7/16/2020,8:00 AM,Jammu and Kashmir,-,-,6337,206,11666,1
4158,7/16/2020,8:00 AM,Jharkhand,-,-,2485,38,4320,1
4159,7/16/2020,8:00 AM,Karnataka,-,-,18466,928,47253,1
